league,season,game,date,home_team,away_team,B365H,B365D,B365A
ITA-Serie A,1920,2019-12-14 Genoa-Sampdoria,2019-12-14,Genoa,Sampdoria,2.62,3.25,2.75
ITA-Serie A,1920,2019-12-14 Napoli-Parma,2019-12-14,Napoli,Parma,1.3,5.5,10.0
ITA-Serie A,1920,2019-12-15 Bologna-Atalanta,2019-12-15,Bologna,Atalanta,3.75,3.75,1.95
ITA-Serie A,1920,2019-12-15 Fiorentina-Inter,2019-12-15,Fiorentina,Inter,3.6,3.5,2.05
ITA-Serie A,1920,2019-12-15 Juventus-Udinese,2019-12-15,Juventus,Udinese,1.22,6.0,13.0
ITA-Serie A,1920,2019-12-15 Milan-Sassuolo,2019-12-15,Milan,Sassuolo,1.57,4.33,5.5
ITA-Serie A,1920,2019-12-15 Roma-Spal,2019-12-15,Roma,Spal,1.28,5.5,11.0
ITA-Serie A,1920,2019-12-15 Verona-Torino,2019-12-15,Verona,Torino,2.75,3.2,2.7
ITA-Serie A,1920,2019-12-16 Cagliari-Lazio,2019-12-16,Cagliari,Lazio,3.8,4.0,1.85
ITA-Serie A,1920,2019-12-18 Brescia-Sassuolo,2019-12-18,Brescia,Sassuolo,2.4,3.5,2.87
ITA-Serie A,1920,2019-12-18 Sampdoria-Juventus,2019-12-18,Sampdoria,Juventus,6.0,4.2,1.55
ITA-Serie A,1920,2019-12-20 Fiorentina-Roma,2019-12-20,Fiorentina,Roma,3.1,3.5,2.3
ITA-Serie A,1920,2019-12-21 Inter-Genoa,2019-12-21,Inter,Genoa,1.36,5.0,8.5
ITA-Serie A,1920,2019-12-21 Torino-Spal,2019-12-21,Torino,Spal,1.7,3.6,5.5
ITA-Serie A,1920,2019-12-21 Udinese-Cagliari,2019-12-21,Udinese,Cagliari,2.5,3.4,2.8
ITA-Serie A,1920,2019-12-22 Atalanta-Milan,2019-12-22,Atalanta,Milan,1.8,3.75,4.5
ITA-Serie A,1920,2019-12-22 Lecce-Bologna,2019-12-22,Lecce,Bologna,3.2,3.6,2.2
ITA-Serie A,1920,2019-12-22 Parma-Brescia,2019-12-22,Parma,Brescia,2.05,3.4,3.7
ITA-Serie A,1920,2019-12-22 Sassuolo-Napoli,2019-12-22,Sassuolo,Napoli,5.0,4.2,1.65
ITA-Serie A,1920,2020-01-05 Brescia-Lazio,2020-01-05,Brescia,Lazio,5.5,4.5,1.55
ITA-Serie A,1920,2020-01-05 Genoa-Sassuolo,2020-01-05,Genoa,Sassuolo,2.2,3.6,3.1
ITA-Serie A,1920,2020-01-05 Roma-Torino,2020-01-05,Roma,Torino,1.5,4.33,6.5
ITA-Serie A,1920,2020-01-05 Spal-Verona,2020-01-05,Spal,Verona,2.4,3.25,3.1
ITA-Serie A,1920,2020-01-06 Atalanta-Parma,2020-01-06,Atalanta,Parma,1.28,6.0,9.0
ITA-Serie A,1920,2020-01-06 Bologna-Fiorentina,2020-01-06,Bologna,Fiorentina,2.25,3.4,3.1
ITA-Serie A,1920,2020-01-06 Juventus-Cagliari,2020-01-06,Juventus,Cagliari,1.25,6.0,12.0
ITA-Serie A,1920,2020-01-06 Lecce-Udinese,2020-01-06,Lecce,Udinese,2.7,3.4,2.6
ITA-Serie A,1920,2020-01-06 Milan-Sampdoria,2020-01-06,Milan,Sampdoria,1.55,3.8,6.5
ITA-Serie A,1920,2020-01-06 Napoli-Inter,2020-01-06,Napoli,Inter,2.5,3.4,2.75
ITA-Serie A,1920,2020-01-11 Cagliari-Milan,2020-01-11,Cagliari,Milan,3.1,3.5,2.25
ITA-Serie A,1920,2020-01-11 Inter-Atalanta,2020-01-11,Inter,Atalanta,2.1,3.6,3.3
ITA-Serie A,1920,2020-01-11 Lazio-Napoli,2020-01-11,Lazio,Napoli,2.05,3.8,3.3
ITA-Serie A,1920,2020-01-12 Fiorentina-Spal,2020-01-12,Fiorentina,Spal,1.45,4.5,7.0
ITA-Serie A,1920,2020-01-12 Roma-Juventus,2020-01-12,Roma,Juventus,3.1,3.5,2.25
ITA-Serie A,1920,2020-01-12 Sampdoria-Brescia,2020-01-12,Sampdoria,Brescia,1.95,3.3,4.2
ITA-Serie A,1920,2020-01-12 Torino-Bologna,2020-01-12,Torino,Bologna,2.2,3.5,3.25
ITA-Serie A,1920,2020-01-12 Udinese-Sassuolo,2020-01-12,Udinese,Sassuolo,2.2,3.4,3.3
ITA-Serie A,1920,2020-01-12 Verona-Genoa,2020-01-12,Verona,Genoa,2.2,3.3,3.4
ITA-Serie A,1920,2020-01-13 Parma-Lecce,2020-01-13,Parma,Lecce,1.9,3.8,3.8
ITA-Serie A,1920,2020-01-18 Lazio-Sampdoria,2020-01-18,Lazio,Sampdoria,1.4,4.75,8.0
ITA-Serie A,1920,2020-01-18 Napoli-Fiorentina,2020-01-18,Napoli,Fiorentina,1.61,4.1,5.5
ITA-Serie A,1920,2020-01-18 Sassuolo-Torino,2020-01-18,Sassuolo,Torino,2.55,3.5,2.7
ITA-Serie A,1920,2020-01-19 Bologna-Verona,2020-01-19,Bologna,Verona,1.9,3.5,4.2
ITA-Serie A,1920,2020-01-19 Brescia-Cagliari,2020-01-19,Brescia,Cagliari,2.45,3.6,2.7
ITA-Serie A,1920,2020-01-19 Genoa-Roma,2020-01-19,Genoa,Roma,4.2,3.4,1.95
ITA-Serie A,1920,2020-01-19 Juventus-Parma,2020-01-19,Juventus,Parma,1.22,6.5,13.0
ITA-Serie A,1920,2020-01-19 Lecce-Inter,2020-01-19,Lecce,Inter,11.0,5.25,1.3
ITA-Serie A,1920,2020-01-19 Milan-Udinese,2020-01-19,Milan,Udinese,1.53,4.0,7.0
ITA-Serie A,1920,2020-01-20 Atalanta-Spal,2020-01-20,Atalanta,Spal,1.2,7.5,12.0
ITA-Serie A,1920,2020-01-24 Brescia-Milan,2020-01-24,Brescia,Milan,5.0,4.0,1.66
ITA-Serie A,1920,2020-01-25 Fiorentina-Genoa,2020-01-25,Fiorentina,Genoa,1.72,3.75,5.0
ITA-Serie A,1920,2020-01-25 Spal-Bologna,2020-01-25,Spal,Bologna,3.0,3.4,2.3
ITA-Serie A,1920,2020-01-25 Torino-Atalanta,2020-01-25,Torino,Atalanta,4.33,4.2,1.7
ITA-Serie A,1920,2020-01-26 Inter-Cagliari,2020-01-26,Inter,Cagliari,1.3,5.5,10.0
ITA-Serie A,1920,2020-01-26 Napoli-Juventus,2020-01-26,Napoli,Juventus,3.6,3.6,2.05
ITA-Serie A,1920,2020-01-26 Parma-Udinese,2020-01-26,Parma,Udinese,2.37,3.25,3.1
ITA-Serie A,1920,2020-01-26 Roma-Lazio,2020-01-26,Roma,Lazio,2.8,3.6,2.4
ITA-Serie A,1920,2020-01-26 Sampdoria-Sassuolo,2020-01-26,Sampdoria,Sassuolo,2.2,3.4,3.3
ITA-Serie A,1920,2020-01-26 Verona-Lecce,2020-01-26,Verona,Lecce,1.6,4.0,5.5
ITA-Serie A,1920,2020-02-01 Bologna-Brescia,2020-02-01,Bologna,Brescia,1.66,4.0,5.0
ITA-Serie A,1920,2020-02-01 Cagliari-Parma,2020-02-01,Cagliari,Parma,1.85,3.75,4.0
ITA-Serie A,1920,2020-02-01 Sassuolo-Roma,2020-02-01,Sassuolo,Roma,4.0,4.0,1.8
ITA-Serie A,1920,2020-02-02 Atalanta-Genoa,2020-02-02,Atalanta,Genoa,1.25,6.0,12.0
ITA-Serie A,1920,2020-02-02 Juventus-Fiorentina,2020-02-02,Juventus,Fiorentina,1.33,5.25,9.0
ITA-Serie A,1920,2020-02-02 Lazio-Spal,2020-02-02,Lazio,Spal,1.22,6.5,13.0
ITA-Serie A,1920,2020-02-02 Lecce-Torino,2020-02-02,Lecce,Torino,3.2,3.5,2.2
ITA-Serie A,1920,2020-02-02 Milan-Verona,2020-02-02,Milan,Verona,1.66,3.6,5.75
ITA-Serie A,1920,2020-02-02 Udinese-Inter,2020-02-02,Udinese,Inter,5.0,3.8,1.7
ITA-Serie A,1920,2020-02-03 Sampdoria-Napoli,2020-02-03,Sampdoria,Napoli,4.33,3.8,1.8
ITA-Serie A,1920,2020-02-05 Lazio-Verona,2020-02-05,Lazio,Verona,1.36,5.25,8.0
ITA-Serie A,1920,2020-02-07 Roma-Bologna,2020-02-07,Roma,Bologna,1.61,4.33,5.0
ITA-Serie A,1920,2020-02-08 Fiorentina-Atalanta,2020-02-08,Fiorentina,Atalanta,4.2,3.8,1.83
ITA-Serie A,1920,2020-02-08 Torino-Sampdoria,2020-02-08,Torino,Sampdoria,2.15,3.3,3.5
ITA-Serie A,1920,2020-02-08 Verona-Juventus,2020-02-08,Verona,Juventus,7.5,4.0,1.5
ITA-Serie A,1920,2020-02-09 Brescia-Udinese,2020-02-09,Brescia,Udinese,2.7,3.4,2.62
ITA-Serie A,1920,2020-02-09 Genoa-Cagliari,2020-02-09,Genoa,Cagliari,2.37,3.5,2.9
ITA-Serie A,1920,2020-02-09 Inter-Milan,2020-02-09,Inter,Milan,1.95,3.4,4.1
ITA-Serie A,1920,2020-02-09 Napoli-Lecce,2020-02-09,Napoli,Lecce,1.2,6.5,13.0
ITA-Serie A,1920,2020-02-09 Parma-Lazio,2020-02-09,Parma,Lazio,4.5,4.0,1.72
ITA-Serie A,1920,2020-02-09 Spal-Sassuolo,2020-02-09,Spal,Sassuolo,2.7,3.4,2.55
ITA-Serie A,1920,2020-02-15 Atalanta-Roma,2020-02-15,Atalanta,Roma,1.75,4.2,4.0
ITA-Serie A,1920,2020-02-15 Bologna-Genoa,2020-02-15,Bologna,Genoa,1.83,3.75,4.2
ITA-Serie A,1920,2020-02-15 Lecce-Spal,2020-02-15,Lecce,Spal,2.2,3.5,3.2
ITA-Serie A,1920,2020-02-16 Cagliari-Napoli,2020-02-16,Cagliari,Napoli,3.75,3.8,1.9
ITA-Serie A,1920,2020-02-16 Juventus-Brescia,2020-02-16,Juventus,Brescia,1.16,8.0,15.0
ITA-Serie A,1920,2020-02-16 Lazio-Inter,2020-02-16,Lazio,Inter,2.3,3.5,3.0
ITA-Serie A,1920,2020-02-16 Sampdoria-Fiorentina,2020-02-16,Sampdoria,Fiorentina,2.75,3.1,2.7
ITA-Serie A,1920,2020-02-16 Sassuolo-Parma,2020-02-16,Sassuolo,Parma,2.0,3.5,3.75
ITA-Serie A,1920,2020-02-16 Udinese-Verona,2020-02-16,Udinese,Verona,2.45,3.25,2.87
ITA-Serie A,1920,2020-02-17 Milan-Torino,2020-02-17,Milan,Torino,1.6,4.0,5.75
ITA-Serie A,1920,2020-02-21 Brescia-Napoli,2020-02-21,Brescia,Napoli,6.0,4.33,1.5
ITA-Serie A,1920,2020-02-22 Bologna-Udinese,2020-02-22,Bologna,Udinese,2.05,3.4,3.7
ITA-Serie A,1920,2020-02-22 Fiorentina-Milan,2020-02-22,Fiorentina,Milan,2.7,3.3,2.62
ITA-Serie A,1920,2020-02-22 Spal-Juventus,2020-02-22,Spal,Juventus,7.5,5.25,1.36
ITA-Serie A,1920,2020-02-23 Genoa-Lazio,2020-02-23,Genoa,Lazio,5.0,3.9,1.66
ITA-Serie A,1920,2020-02-23 Roma-Lecce,2020-02-23,Roma,Lecce,1.3,6.0,8.0
ITA-Serie A,1920,2020-02-29 Lazio-Bologna,2020-02-29,Lazio,Bologna,1.53,4.33,6.0
ITA-Serie A,1920,2020-02-29 Napoli-Torino,2020-02-29,Napoli,Torino,1.44,4.6,7.0
ITA-Serie A,1920,2020-03-01 Cagliari-Roma,2020-03-01,Cagliari,Roma,3.6,3.75,2.0
ITA-Serie A,1920,2020-03-01 Lecce-Atalanta,2020-03-01,Lecce,Atalanta,8.0,5.5,1.33
ITA-Serie A,1920,2020-03-08 Juventus-Inter,2020-03-08,Juventus,Inter,2.25,3.3,3.3
ITA-Serie A,1920,2020-03-08 Milan-Genoa,2020-03-08,Milan,Genoa,1.66,3.8,5.25
ITA-Serie A,1920,2020-03-08 Parma-Spal,2020-03-08,Parma,Spal,2.0,3.4,3.8
ITA-Serie A,1920,2020-03-08 Sampdoria-Verona,2020-03-08,Sampdoria,Verona,2.6,3.2,2.8
ITA-Serie A,1920,2020-03-08 Udinese-Fiorentina,2020-03-08,Udinese,Fiorentina,2.9,3.25,2.5
ITA-Serie A,1920,2020-03-09 Sassuolo-Brescia,2020-03-09,Sassuolo,Brescia,1.75,3.75,4.5
ITA-Serie A,1920,2020-06-20 Torino-Parma,2020-06-20,Torino,Parma,2.2,3.25,3.5
ITA-Serie A,1920,2020-06-20 Verona-Cagliari,2020-06-20,Verona,Cagliari,1.95,3.4,4.0
ITA-Serie A,1920,2020-06-21 Atalanta-Sassuolo,2020-06-21,Atalanta,Sassuolo,1.33,5.5,8.0
ITA-Serie A,1920,2020-06-21 Inter-Sampdoria,2020-06-21,Inter,Sampdoria,1.36,4.75,9.0
ITA-Serie A,1920,2020-06-22 Bologna-Juventus,2020-06-22,Bologna,Juventus,6.0,4.33,1.53
ITA-Serie A,1920,2020-06-22 Fiorentina-Brescia,2020-06-22,Fiorentina,Brescia,1.5,4.33,6.5
ITA-Serie A,1920,2020-06-22 Lecce-Milan,2020-06-22,Lecce,Milan,5.25,4.2,1.6
ITA-Serie A,1920,2020-06-23 Genoa-Parma,2020-06-23,Genoa,Parma,2.15,3.3,3.5
ITA-Serie A,1920,2020-06-23 Spal-Cagliari,2020-06-23,Spal,Cagliari,2.7,3.2,2.7
ITA-Serie A,1920,2020-06-23 Torino-Udinese,2020-06-23,Torino,Udinese,2.5,3.1,3.0
ITA-Serie A,1920,2020-06-23 Verona-Napoli,2020-06-23,Verona,Napoli,4.1,3.5,1.9
ITA-Serie A,1920,2020-06-24 Atalanta-Lazio,2020-06-24,Atalanta,Lazio,2.1,3.8,3.2
ITA-Serie A,1920,2020-06-24 Inter-Sassuolo,2020-06-24,Inter,Sassuolo,1.36,5.25,7.0
ITA-Serie A,1920,2020-06-24 Roma-Sampdoria,2020-06-24,Roma,Sampdoria,1.44,4.5,6.5
ITA-Serie A,1920,2020-06-26 Juventus-Lecce,2020-06-26,Juventus,Lecce,1.12,9.0,19.0
ITA-Serie A,1920,2020-06-27 Brescia-Genoa,2020-06-27,Brescia,Genoa,3.0,3.4,2.37
ITA-Serie A,1920,2020-06-27 Cagliari-Torino,2020-06-27,Cagliari,Torino,2.3,3.3,3.1
ITA-Serie A,1920,2020-06-27 Lazio-Fiorentina,2020-06-27,Lazio,Fiorentina,1.61,4.0,5.5
ITA-Serie A,1920,2020-06-28 Milan-Roma,2020-06-28,Milan,Roma,2.7,3.5,2.5
ITA-Serie A,1920,2020-06-28 Napoli-Spal,2020-06-28,Napoli,Spal,1.28,6.0,10.0
ITA-Serie A,1920,2020-06-28 Parma-Inter,2020-06-28,Parma,Inter,6.5,3.8,1.57
ITA-Serie A,1920,2020-06-28 Sampdoria-Bologna,2020-06-28,Sampdoria,Bologna,2.3,3.5,3.0
ITA-Serie A,1920,2020-06-28 Sassuolo-Verona,2020-06-28,Sassuolo,Verona,2.5,3.25,2.9
ITA-Serie A,1920,2020-06-28 Udinese-Atalanta,2020-06-28,Udinese,Atalanta,7.0,4.5,1.44
ITA-Serie A,1920,2020-06-30 Genoa-Juventus,2020-06-30,Genoa,Juventus,8.5,5.0,1.36
ITA-Serie A,1920,2020-06-30 Torino-Lazio,2020-06-30,Torino,Lazio,4.75,3.8,1.72
ITA-Serie A,1920,2020-07-01 Bologna-Cagliari,2020-07-01,Bologna,Cagliari,2.05,3.5,3.6
ITA-Serie A,1920,2020-07-01 Fiorentina-Sassuolo,2020-07-01,Fiorentina,Sassuolo,2.05,3.5,3.6
ITA-Serie A,1920,2020-07-01 Inter-Brescia,2020-07-01,Inter,Brescia,1.16,7.5,17.0
ITA-Serie A,1920,2020-07-01 Lecce-Sampdoria,2020-07-01,Lecce,Sampdoria,3.5,3.5,2.1
ITA-Serie A,1920,2020-07-01 Spal-Milan,2020-07-01,Spal,Milan,6.0,4.0,1.57
ITA-Serie A,1920,2020-07-01 Verona-Parma,2020-07-01,Verona,Parma,2.0,3.25,4.1
ITA-Serie A,1920,2020-07-02 Atalanta-Napoli,2020-07-02,Atalanta,Napoli,2.1,3.6,3.3
ITA-Serie A,1920,2020-07-02 Roma-Udinese,2020-07-02,Roma,Udinese,1.57,4.0,6.0
ITA-Serie A,1920,2020-07-04 Juventus-Torino,2020-07-04,Juventus,Torino,1.25,6.0,12.0
ITA-Serie A,1920,2020-07-04 Lazio-Milan,2020-07-04,Lazio,Milan,2.3,3.4,3.1
ITA-Serie A,1920,2020-07-04 Sassuolo-Lecce,2020-07-04,Sassuolo,Lecce,1.5,4.5,6.0
ITA-Serie A,1920,2020-07-05 Brescia-Verona,2020-07-05,Brescia,Verona,5.5,4.0,1.61
ITA-Serie A,1920,2020-07-05 Cagliari-Atalanta,2020-07-05,Cagliari,Atalanta,5.25,4.75,1.53
ITA-Serie A,1920,2020-07-05 Inter-Bologna,2020-07-05,Inter,Bologna,1.5,4.2,7.0
ITA-Serie A,1920,2020-07-05 Napoli-Roma,2020-07-05,Napoli,Roma,2.05,3.6,3.5
ITA-Serie A,1920,2020-07-05 Parma-Fiorentina,2020-07-05,Parma,Fiorentina,3.1,3.3,2.37
ITA-Serie A,1920,2020-07-05 Sampdoria-Spal,2020-07-05,Sampdoria,Spal,1.85,3.6,4.2
ITA-Serie A,1920,2020-07-05 Udinese-Genoa,2020-07-05,Udinese,Genoa,2.25,3.3,3.25
ITA-Serie A,1920,2020-07-07 Lecce-Lazio,2020-07-07,Lecce,Lazio,8.0,5.25,1.36
ITA-Serie A,1920,2020-07-07 Milan-Juventus,2020-07-07,Milan,Juventus,3.5,3.3,2.15
ITA-Serie A,1920,2020-07-08 Atalanta-Sampdoria,2020-07-08,Atalanta,Sampdoria,1.36,5.25,8.0
ITA-Serie A,1920,2020-07-08 Bologna-Sassuolo,2020-07-08,Bologna,Sassuolo,2.25,3.5,3.0
ITA-Serie A,1920,2020-07-08 Fiorentina-Cagliari,2020-07-08,Fiorentina,Cagliari,1.95,3.4,4.0
ITA-Serie A,1920,2020-07-08 Genoa-Napoli,2020-07-08,Genoa,Napoli,5.75,4.0,1.55
ITA-Serie A,1920,2020-07-08 Roma-Parma,2020-07-08,Roma,Parma,1.5,4.5,6.0
ITA-Serie A,1920,2020-07-08 Torino-Brescia,2020-07-08,Torino,Brescia,1.61,3.9,5.5
ITA-Serie A,1920,2020-07-09 Spal-Udinese,2020-07-09,Spal,Udinese,3.4,3.3,2.2
ITA-Serie A,1920,2020-07-09 Verona-Inter,2020-07-09,Verona,Inter,4.5,3.75,1.75
ITA-Serie A,1920,2020-07-11 Brescia-Roma,2020-07-11,Brescia,Roma,6.0,5.0,1.44
ITA-Serie A,1920,2020-07-11 Juventus-Atalanta,2020-07-11,Juventus,Atalanta,2.05,3.6,3.5
ITA-Serie A,1920,2020-07-11 Lazio-Sassuolo,2020-07-11,Lazio,Sassuolo,1.6,4.2,5.25
ITA-Serie A,1920,2020-07-12 Cagliari-Lecce,2020-07-12,Cagliari,Lecce,1.7,4.0,4.33
ITA-Serie A,1920,2020-07-12 Fiorentina-Verona,2020-07-12,Fiorentina,Verona,2.05,3.4,3.6
ITA-Serie A,1920,2020-07-12 Genoa-Spal,2020-07-12,Genoa,Spal,1.66,3.8,5.25
ITA-Serie A,1920,2020-07-12 Napoli-Milan,2020-07-12,Napoli,Milan,2.05,3.5,3.5
ITA-Serie A,1920,2020-07-12 Parma-Bologna,2020-07-12,Parma,Bologna,2.7,3.2,2.62
ITA-Serie A,1920,2020-07-12 Udinese-Sampdoria,2020-07-12,Udinese,Sampdoria,2.37,3.1,3.2
ITA-Serie A,1920,2020-07-13 Inter-Torino,2020-07-13,Inter,Torino,1.45,4.5,6.5
ITA-Serie A,1920,2020-07-14 Atalanta-Brescia,2020-07-14,Atalanta,Brescia,1.14,8.5,17.0
ITA-Serie A,1920,2020-07-15 Bologna-Napoli,2020-07-15,Bologna,Napoli,4.5,3.8,1.75
ITA-Serie A,1920,2020-07-15 Lecce-Fiorentina,2020-07-15,Lecce,Fiorentina,3.6,3.75,1.95
ITA-Serie A,1920,2020-07-15 Milan-Parma,2020-07-15,Milan,Parma,1.44,4.75,6.5
ITA-Serie A,1920,2020-07-15 Roma-Verona,2020-07-15,Roma,Verona,1.6,4.2,5.0
ITA-Serie A,1920,2020-07-15 Sampdoria-Cagliari,2020-07-15,Sampdoria,Cagliari,1.9,3.6,3.8
ITA-Serie A,1920,2020-07-15 Sassuolo-Juventus,2020-07-15,Sassuolo,Juventus,5.25,4.2,1.57
ITA-Serie A,1920,2020-07-15 Udinese-Lazio,2020-07-15,Udinese,Lazio,3.6,3.6,1.95
ITA-Serie A,1920,2020-07-16 Spal-Inter,2020-07-16,Spal,Inter,8.5,5.0,1.33
ITA-Serie A,1920,2020-07-16 Torino-Genoa,2020-07-16,Torino,Genoa,2.1,3.5,3.4
ITA-Serie A,1920,2020-07-18 Cagliari-Sassuolo,2020-07-18,Cagliari,Sassuolo,3.25,3.75,2.1
ITA-Serie A,1920,2020-07-18 Milan-Bologna,2020-07-18,Milan,Bologna,1.5,4.5,5.75
ITA-Serie A,1920,2020-07-18 Verona-Atalanta,2020-07-18,Verona,Atalanta,6.5,5.25,1.4
ITA-Serie A,1920,2020-07-19 Brescia-Spal,2020-07-19,Brescia,Spal,2.37,3.4,2.87
ITA-Serie A,1920,2020-07-19 Fiorentina-Torino,2020-07-19,Fiorentina,Torino,1.95,3.2,4.2
ITA-Serie A,1920,2020-07-19 Genoa-Lecce,2020-07-19,Genoa,Lecce,1.9,3.75,3.6
ITA-Serie A,1920,2020-07-19 Napoli-Udinese,2020-07-19,Napoli,Udinese,1.5,4.33,6.0
ITA-Serie A,1920,2020-07-19 Parma-Sampdoria,2020-07-19,Parma,Sampdoria,3.0,2.9,2.62
ITA-Serie A,1920,2020-07-19 Roma-Inter,2020-07-19,Roma,Inter,3.0,3.6,2.2
ITA-Serie A,1920,2020-07-20 Juventus-Lazio,2020-07-20,Juventus,Lazio,1.66,4.0,4.75
ITA-Serie A,1920,2020-07-21 Atalanta-Bologna,2020-07-21,Atalanta,Bologna,1.28,5.25,10.0
ITA-Serie A,1920,2020-07-21 Sassuolo-Milan,2020-07-21,Sassuolo,Milan,3.5,4.0,1.9
ITA-Serie A,1920,2020-07-22 Inter-Fiorentina,2020-07-22,Inter,Fiorentina,1.45,4.5,6.5
ITA-Serie A,1920,2020-07-22 Lecce-Brescia,2020-07-22,Lecce,Brescia,1.75,4.0,4.1
ITA-Serie A,1920,2020-07-22 Parma-Napoli,2020-07-22,Parma,Napoli,5.5,4.2,1.55
ITA-Serie A,1920,2020-07-22 Sampdoria-Genoa,2020-07-22,Sampdoria,Genoa,2.5,3.2,2.87
ITA-Serie A,1920,2020-07-22 Spal-Roma,2020-07-22,Spal,Roma,8.5,5.0,1.36
ITA-Serie A,1920,2020-07-22 Torino-Verona,2020-07-22,Torino,Verona,2.37,3.25,3.0
ITA-Serie A,1920,2020-07-23 Lazio-Cagliari,2020-07-23,Lazio,Cagliari,1.45,4.33,7.0
ITA-Serie A,1920,2020-07-23 Udinese-Juventus,2020-07-23,Udinese,Juventus,5.25,3.75,1.65
ITA-Serie A,1920,2020-07-24 Milan-Atalanta,2020-07-24,Milan,Atalanta,2.87,3.9,2.25
ITA-Serie A,1920,2020-07-25 Brescia-Parma,2020-07-25,Brescia,Parma,3.3,3.8,2.05
ITA-Serie A,1920,2020-07-25 Genoa-Inter,2020-07-25,Genoa,Inter,5.0,4.2,1.61
ITA-Serie A,1920,2020-07-25 Napoli-Sassuolo,2020-07-25,Napoli,Sassuolo,1.55,4.5,5.5
ITA-Serie A,1920,2020-07-26 Bologna-Lecce,2020-07-26,Bologna,Lecce,2.4,3.6,2.8
ITA-Serie A,1920,2020-07-26 Cagliari-Udinese,2020-07-26,Cagliari,Udinese,3.75,3.5,2.0
ITA-Serie A,1920,2020-07-26 Juventus-Sampdoria,2020-07-26,Juventus,Sampdoria,1.25,6.0,11.0
ITA-Serie A,1920,2020-07-26 Roma-Fiorentina,2020-07-26,Roma,Fiorentina,1.61,4.2,5.0
ITA-Serie A,1920,2020-07-26 Spal-Torino,2020-07-26,Spal,Torino,5.75,4.33,1.53
ITA-Serie A,1920,2020-07-26 Verona-Lazio,2020-07-26,Verona,Lazio,3.4,3.6,2.05
ITA-Serie A,1920,2020-07-28 Inter-Napoli,2020-07-28,Inter,Napoli,2.05,3.75,3.4
ITA-Serie A,1920,2020-07-28 Parma-Atalanta,2020-07-28,Parma,Atalanta,8.0,5.5,1.33
ITA-Serie A,1920,2020-07-29 Cagliari-Juventus,2020-07-29,Cagliari,Juventus,6.0,4.2,1.53
ITA-Serie A,1920,2020-07-29 Fiorentina-Bologna,2020-07-29,Fiorentina,Bologna,2.0,3.6,3.5
ITA-Serie A,1920,2020-07-29 Lazio-Brescia,2020-07-29,Lazio,Brescia,1.16,7.5,15.0
ITA-Serie A,1920,2020-07-29 Sampdoria-Milan,2020-07-29,Sampdoria,Milan,4.75,4.0,1.66
ITA-Serie A,1920,2020-07-29 Sassuolo-Genoa,2020-07-29,Sassuolo,Genoa,2.4,3.4,2.9
ITA-Serie A,1920,2020-07-29 Torino-Roma,2020-07-29,Torino,Roma,4.5,4.0,1.7
ITA-Serie A,1920,2020-07-29 Udinese-Lecce,2020-07-29,Udinese,Lecce,2.3,3.7,2.87
ITA-Serie A,1920,2020-07-29 Verona-Spal,2020-07-29,Verona,Spal,1.53,4.2,5.75
ITA-Serie A,1920,2020-08-01 Atalanta-Inter,2020-08-01,Atalanta,Inter,2.3,3.75,2.75
ITA-Serie A,1920,2020-08-01 Brescia-Sampdoria,2020-08-01,Brescia,Sampdoria,6.5,5.0,1.4
ITA-Serie A,1920,2020-08-01 Juventus-Roma,2020-08-01,Juventus,Roma,2.7,4.2,2.2
ITA-Serie A,1920,2020-08-01 Milan-Cagliari,2020-08-01,Milan,Cagliari,1.33,5.75,7.5
ITA-Serie A,1920,2020-08-01 Napoli-Lazio,2020-08-01,Napoli,Lazio,2.8,3.8,2.3
ITA-Serie A,1920,2020-08-02 Bologna-Torino,2020-08-02,Bologna,Torino,2.15,4.0,2.9
ITA-Serie A,1920,2020-08-02 Genoa-Verona,2020-08-02,Genoa,Verona,1.5,4.5,6.0
ITA-Serie A,1920,2020-08-02 Lecce-Parma,2020-08-02,Lecce,Parma,1.5,4.6,5.75
ITA-Serie A,1920,2020-08-02 Sassuolo-Udinese,2020-08-02,Sassuolo,Udinese,1.9,4.2,3.4
ITA-Serie A,1920,2020-08-02 Spal-Fiorentina,2020-08-02,Spal,Fiorentina,6.5,4.75,1.44
ITA-Serie A,2021,2020-09-19 Fiorentina-Torino,2020-09-19,Fiorentina,Torino,1.83,3.75,4.2
ITA-Serie A,2021,2020-09-19 Verona-Roma,2020-09-19,Verona,Roma,3.75,3.5,1.95
ITA-Serie A,2021,2020-09-20 Genoa-Crotone,2020-09-20,Genoa,Crotone,1.9,3.6,4.0
ITA-Serie A,2021,2020-09-20 Juventus-Sampdoria,2020-09-20,Juventus,Sampdoria,1.28,5.5,10.5
ITA-Serie A,2021,2020-09-20 Parma-Napoli,2020-09-20,Parma,Napoli,5.25,4.2,1.61
ITA-Serie A,2021,2020-09-20 Sassuolo-Cagliari,2020-09-20,Sassuolo,Cagliari,1.95,3.75,3.75
ITA-Serie A,2021,2020-09-21 Milan-Bologna,2020-09-21,Milan,Bologna,1.57,4.33,5.5
ITA-Serie A,2021,2020-09-26 Cagliari-Lazio,2020-09-26,Cagliari,Lazio,5.0,4.0,1.66
ITA-Serie A,2021,2020-09-26 Inter-Fiorentina,2020-09-26,Inter,Fiorentina,1.5,4.5,6.0
